Record ID,Whop Link,Community Name,Trading Mentor(s),Main Whop Page Image,Other Page Images,Whop Sub-Category,Whop Page Header Text,Whop Page Sub-header Text,Who Is This For,What You'll Get,Number of Whop Reviews,Whop review value,Whop Ranking,About This Seller/Mentor Bio,X Link,YouTube Link,Instagram Link,Facebook Link,Discord Link,Tik Tok Link,Telegram Link,Community Website (from Community Name),Linkedin Link,Whop FAQs,Whop Reviews,# of Community Members,Joined Date,Language,Affiliate Percentage
73ed6e41-ba66-41aa-8cc9-da9b348554d5,https://whop.com/marketplace/tgfx-academy/,Inner Market Mastery,Rayvaughn Vernon,https://img-v2-prod.whop.com/J6OU5zSHYjo38OZdK2DVuSGOoCn1W5rEeyA1QH0EmJQ/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTA3LTE4L3VzZXJfMjA1MDkxNV82YzFmOGRhMS00OTY5LTRjYWMtYTE3MC0zMjdhZDNlMzVmZGIucG5n,,,Master Trading with TGFX Academy,"Join TGFX Academy for access to live trading streams, advanced SMT/ICT education, private Discord, and hours of trading content. Perfect for aspiring traders looking to excel.",73ed6e41-ba66-41aa-8cc9-da9b348554d5,73ed6e41-ba66-41aa-8cc9-da9b348554d5,9,5.0,,"I've dedicated my career to mastering the art of trading and sharing that knowledge with aspiring traders. At TGFX Academy, I offer insights and strategies that have helped countless individuals thrive in the trading world.",https://x.com/technicalgodsfx,https://www.youtube.com/channel/UCaWt-jFM13gc8U85aQtPzWQ,https://instagram.com/technicalgodsllc,,,https://tiktok.com/@rayvaughnfx,,https://tgfx-academy.com,,73ed6e41-ba66-41aa-8cc9-da9b348554d5,73ed6e41-ba66-41aa-8cc9-da9b348554d5,606,Oct 2023,English,30% Reward
cc8ad717-077e-4bf5-8bae-5f6667ee6d61,https://whop.com/marketplace/forex-beginners-course-fxa/,Forex for Beginners FXA,andreeaguz2021,https://img-v2-prod.whop.com/TqtFDtMjHcLLXwNZYTSY0v2rRF23Jfth_e8TH8DR1NY/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTA3LTE1L3VzZXJfMzY0OTcyMl8xMGUxNDRlMC1kMDI0LTQ4MmEtYjIyMy1jMzQ3ZGIyN2IyODgucG5n,,,Master Forex Trading from Scratch,"Learn how to trade Forex from zero with a 3-hour video and PDF course. Step-by-step tutorials cover platforms, fundamentals, risk management, and more.",cc8ad717-077e-4bf5-8bae-5f6667ee6d61,cc8ad717-077e-4bf5-8bae-5f6667ee6d61,,,,"I’ve dedicated years to mastering Forex trading, and my team of expert traders and I are here to guide you through the basics to intermediate level, ensuring your success in the trading world.",,https://www.youtube.com/@FXATradingAcademy,https://instagram.com/fxatradingofficial,,,,,,,cc8ad717-077e-4bf5-8bae-5f6667ee6d61,cc8ad717-077e-4bf5-8bae-5f6667ee6d61,10,Apr 2024,English,30% Reward
68c9ea28-319c-4f07-aad2-e676aad42c92,https://whop.com/discover/1-on-1-coaching-with-ferdo/,Ferdo Trading Coaching,Ferdo 10,https://img-v2-prod.whop.com/Swst5VZaBe3neSAVFRbP0yxXOZJo7c2vJgDEp2osZeg/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTA2LTA3L3VzZXJfMzUzODcwNF85ZmNmZWM4OS0xNDQ4LTQzM2MtODljMy1jMTUzMmU0YmEzYTIuanBlZw,,,Break Free with Expert Trading Guidance,Join Ferdo Trading for personalized coaching to master financial markets and cryptocurrencies. Gain insights and skills to trade effectively.,68c9ea28-319c-4f07-aad2-e676aad42c92,68c9ea28-319c-4f07-aad2-e676aad42c92,,,,I've dedicated my life to mastering financial markets and cryptocurrencies. My mission is to empower others to break free from traditional constraints and succeed in trading.,,https://www.youtube.com/@Ferdo-Trading,https://instagram.com/ferdotrading,,,,,,,68c9ea28-319c-4f07-aad2-e676aad42c92,68c9ea28-319c-4f07-aad2-e676aad42c92,the,Apr 2024,English,30% Reward
57bdaf87-236d-4d5e-b8e1-ef3e8f94b3c4,https://whop.com/marketplace/mfx-forex-trading/,MFX Forex Trading Lifetime,MatsF,https://img-v2-prod.whop.com/iElR02c5HmKFNdUjGwhBRUMfdaQ5jAeyhrChG7zw4r8/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTA3LTMwL3VzZXJfNjYzMTU0Xzg1ZDY2NDk4LTRmMjgtNGEzNC04NmUzLWRhY2YzY2RhYzBlNi5wbmc,,,Unlock Forex Success with Pro Mentorship,"Unlock your forex potential with lifetime access to comprehensive courses, mentorship, and advanced strategies. Start trading confidently.",57bdaf87-236d-4d5e-b8e1-ef3e8f94b3c4,57bdaf87-236d-4d5e-b8e1-ef3e8f94b3c4,,,,"I've dedicated years to mastering forex trading and now, I'm sharing my expertise with you. This course combines foundational knowledge with advanced strategies and personal mentorship to help you succeed in forex trading.",https://x.com/mats_frederickx,https://www.youtube.com/channel/UCd2CNOPYQHGDnyWrkGhbAPw,https://instagram.com/mats.frederickx,,,,,,,57bdaf87-236d-4d5e-b8e1-ef3e8f94b3c4,57bdaf87-236d-4d5e-b8e1-ef3e8f94b3c4,the,Jan 2023,English,30% Reward
1b719bbc-8433-4f78-97ab-0903bfb42a2f,https://whop.com/marketplace/atm-machines-wannabe-mentorship/,ATMMachines Mentorship,Dereck-Anthony Landry,https://img-v2-prod.whop.com/hAaSXafcVYiuCue7MW4iexCX3XpQ5lIrYf1OPMIWqxw/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTA2LTI0L3VzZXJfOTYyMTY5XzFmMTY3MDJmLWFjYzktNDYwYS1hYzA1LTQyYzY0YWU4NmU1Ni5qcGVn,,,Elevate Your Trading Skills Now,"Mentorship for traders ready to refine strategies, improve decision-making, and increase profitability with personalized guidance.",1b719bbc-8433-4f78-97ab-0903bfb42a2f,1b719bbc-8433-4f78-97ab-0903bfb42a2f,1,5.0,,"I’ve spent years mastering trading strategies, focusing on elevating intermediate traders. My goal is to help you refine your skills and become independently profitable through personalized mentorship and dedicated support.",,,,,,,,,,1b719bbc-8433-4f78-97ab-0903bfb42a2f,1b719bbc-8433-4f78-97ab-0903bfb42a2f,6,Apr 2023,English,30% Reward
5069bd87-8a99-4aaa-b02d-17eb81f62bed,https://whop.com/marketplace/yamiri-university/,Yamiri University,Matthew Abes,https://img-v2-prod.whop.com/bZJTTW_i6lzz5Dpl8gvHXmKs74nlbVqkIbj79pjh6mw/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTA1LTIyL3VzZXJfNDAzNzU1Ml9mZDUzNmNiNS03ZmJkLTQ1NWQtOTFjOC0xNmJiYmU4N2Y1NDQucG5n,,,Master Forex Trading with YU Program,"Unlock comprehensive forex education, join a vibrant community, and attend weekly market breakdown calls. Perfect for beginners and advanced traders alike.",5069bd87-8a99-4aaa-b02d-17eb81f62bed,5069bd87-8a99-4aaa-b02d-17eb81f62bed,,,,"I've dedicated years to mastering forex trading and now I’m sharing my expertise through Yamiri University. This program is designed for anyone eager to learn forex trading, with comprehensive lessons, a supportive community, and exclusive events to elevate your trading skills.",,,,,,,,,,5069bd87-8a99-4aaa-b02d-17eb81f62bed,5069bd87-8a99-4aaa-b02d-17eb81f62bed,the,May 2024,English,30% Reward
5842e02c-6422-4578-99b7-f01cb15173f9,https://whop.com/discover/salfx-ebook/,Trader E-Book,💵💥sal💥💵,https://img-v2-prod.whop.com/_vbnS8PYZ3q-RjOKV4ZSNpmMUFH_4hPva39dpgd9n78/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTAzLTA4L3VzZXJfNTA2MTYxXzIyZDk1MzRjLWJiYmUtNDQwNC04MjM4LWM2YjQxM2M5MTIwOC5wbmc,,,Master Forex with Trader E-Book,"Transform into a successful Forex trader with proven strategies, psychological mastery, and effective risk management tactics.",5842e02c-6422-4578-99b7-f01cb15173f9,5842e02c-6422-4578-99b7-f01cb15173f9,2,5.0,,"I've dedicated years to mastering Forex trading, uncovering the secrets behind successful strategies, psychology, and risk management. This E-Book is my way of sharing that knowledge, empowering you to become a confident and profitable trader. Whether you're starting or refining your skills, this guide is your roadmap to success.",,http://www.youtube.com/@Salsanchez_,https://instagram.com/Salforexx,,,https://tiktok.com/@Salfxx,,,,5842e02c-6422-4578-99b7-f01cb15173f9,5842e02c-6422-4578-99b7-f01cb15173f9,63,Oct 2022,English,30% Reward
02f6a481-c1b6-4acc-b6b9-669412ba633a,https://whop.com/marketplace/trading-solutions-1/,Free Telegram Access,TradingSolutions,https://img-v2-prod.whop.com/va2I9fp2sgCc8UbHHiLx_HRUKPyII26BrFhh827kblo/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTA4LTE5L3VzZXJfMjY3NjU4M182ZjI3MzNhMy1lZGQ3LTRkMzgtOGM4Yy0wM2VhZGJlMTQ0N2UucG5n,"https://img-v2-prod.whop.com/0ag_Jgag1ps_sKOZY9dCKR8ih3jm6zRv61nLjZJXdjw/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTA2LTA0L3VzZXJfMjY3NjU4M19kMTk5YzMwNy1iNDUwLTQ2YWUtODU1YS0wYmJiYjlhNDdkNTkucG5n, ",,Weekly Trading Breakdown & Analysis,Gain solid trading insights with free access to our telegram channel. Benefit from experienced breakdowns and analysis to enhance your Forex and Futures trading knowledge.,02f6a481-c1b6-4acc-b6b9-669412ba633a,02f6a481-c1b6-4acc-b6b9-669412ba633a,2,5.0,,"I've been trading Gold, Nas100, and SPX for years, providing mentorship and signal services. My passion is to educate and empower traders by sharing my weekly analysis and breakdowns for free.",,,https://instagram.com/onlysniper_1,https://facebook.com/TradingSolutions,,,,,,02f6a481-c1b6-4acc-b6b9-669412ba633a,02f6a481-c1b6-4acc-b6b9-669412ba633a,10,Jan 2024,English,20% Reward
a0ca210c-e3a9-48d5-9aae-dbe9ea041303,https://whop.com/marketplace/nptradesignals/,NPTradeSignals Premium,Nicholas Polentini,https://img-v2-prod.whop.com/9Gw9FoJJ4UuX1EIBIQW2MUafHC0ws0D_kmNhiscRZs4/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTA2LTEyL3VzZXJfNDM5NzQ1Ml85ZTkxNmVhMC03ODY2LTQyNDQtOGIxNy00Yjk4NDY1MzFkNTYucG5n,,,High Performance Trade Signals,Premium trade signals with weekly insights. Benefit from one-on-one and community support.,a0ca210c-e3a9-48d5-9aae-dbe9ea041303,a0ca210c-e3a9-48d5-9aae-dbe9ea041303,,,,"I've dedicated my career to mastering trade signals, focusing on NQ Index Futures. My goal is to provide traders with reliable, high-performance signals and personalized support to enhance their trading success.",,,,,,,,,,a0ca210c-e3a9-48d5-9aae-dbe9ea041303,a0ca210c-e3a9-48d5-9aae-dbe9ea041303,the,Jun 2024,English,30% Reward
53a45c9c-dab2-40d5-a350-a0d0e07457b7,https://whop.com/marketplace/daytrading-egde/,DayTrading Edge Mentorship,algofan,,,,Master Trading with Discipline & Insights,"Day Trading Mentorship centered on ICT concepts, focusing on mindset, discipline, and custom trading plans for lasting success.",53a45c9c-dab2-40d5-a350-a0d0e07457b7,53a45c9c-dab2-40d5-a350-a0d0e07457b7,2,5.0,,"I’ve been fortunate to learn from accomplished traders, transforming my own journey through trials and rigorous training into success. Now, I share these insights in our Discord community to help others avoid the traps of seeking a 'golden strategy' and instead focus on personal development and disciplined trading.",,https://www.youtube.com/channel/UCdMmjQgiS6V7Fw0mDl5CSPg,,,,,,,,53a45c9c-dab2-40d5-a350-a0d0e07457b7,53a45c9c-dab2-40d5-a350-a0d0e07457b7,the,Oct 2023,English,30% Reward
4080599f-28c6-49ff-b5f4-376b843cde5f,https://whop.com/marketplace/dtu/,DTU Membership,Josh Pavao,https://img-v2-prod.whop.com/9-7zqy0lqOfSpGt0jx3ycHZLvcajEgbOfNqbu8v8Pf8/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9pbWctdjItcHJvZC53aG9wLmNvbS9qWXEwWm5SS0dQRl9GRjhRakZadkZRRXg3OGRYdUF3U2JzTEdTYUpKOVVZL3JzOmZpbGw6NjAwOjQwMC9lbDoxL2FIUjBjSE02THk5cGJXY3Rkakl0Y0hKdlpDNTNhRzl3TG1OdmJTOTNVM1ZPYnpWT05rWlZjbEI0VFd0dlgwTndTM1JUZVZGeWVXeFdVSEZOTjFCcFptSkVTV2RRUWtGRkwzSnpPbVpwYkd3Nk5qQXdPalF3TUM5bGJEb3hMMkZJVWpCalNFMDJUSGs1Y0dKWFkzUmtha2wwWTBoS2RscEROVE5oUnpsM1RHMU9kbUpUT1hGV01rNW1VMVJGTW1OdVdUQlVNRnBYVFd4c01HVnRaREJpYkRsb1QwaHNRazFWVG0xVlZYQlZWMFpTV1dKWVNtcFNXRmsxWkZWbk1Fd3pTbnBQYlZwd1lrZDNOazVxUVhkUGFsRjNUVU01YkdKRWIzaE1Na1pKVldwQ2FsTkZNREpVU0dzMVlVZE5lbFJ0ZUd0VFJURXhXa1JLYjJSdFRrUk9WM0JwVFdwQ01scEdhRU5qTWtsNVVtMTBhbVZVYURWVVZWSktUVVY0VlZGVVVrMVdSVVkyVkVST1YyVnNjRmxUYlZwT1ZrWnNORlJWVW01a01EVlhUMGhvVG1GdFVtOVhiRkpUWVVVeE5VMUVRazlTUmxVeFZFWlNVazVGTVhGVFdGSmFWa1UxY2xSVlRYaGlSbXhWVkcxc1QxSkZTbTlVYkZKWFlWWndXRlpZVm1wU2VsWjE,"https://img-v2-prod.whop.com/JfPOFDYvzzw9GXl4ThwP1KtFiPlbNFin24MICAqBTuI/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9pbWctdjItcHJvZC53aG9wLmNvbS9wSVZxRzAxTDgxVkZPS3pKZTB3aU05ZzI4M05kdUdHSTh2U0NnWU4ya1I0L3JzOmZpbGw6NjAwOjQwMC9lbDoxL2FIUjBjSE02THk5cGJXY3Rkakl0Y0hKdlpDNTNhRzl3TG1OdmJTOUJRV2hKVkRCcVkxTmxObTU1WTJOUE1sWjViMjVzWkdjelZEbFpWVXQ2VWxkcVFscFRjRmhxUkY4d0wzSnpPbVpwYkd3Nk5qQXdPalF3TUM5bGJEb3hMMkZJVWpCalNFMDJUSGs1Y0dKWFkzUmtha2wwWTBoS2RscEROVE5oUnpsM1RHMU9kbUpUT1RWWldFWTFVakJ2ZWxKSGRHcE9WM1JXWW1wQ01GUnFSbmhTTTNCaFdsVkdhbUZITVdaa1ZYUkZaREpyTTFNd2JFZGpia0p6VWxWd2Jrd3pTbnBQYlZwd1lrZDNOazVxUVhkUGFsRjNUVU01YkdKRWIzaE1Na1pKVldwQ2FsTkZNREpVU0dzMVlVZE5lbFJ0ZUd0VFJURXhXa1JLYjJSdFRrUk9WM0JwVFdwQ01scEdhRU5qTWtsNVVtMTBhbVZVYURWVVZWSktUVVY0VlZGVVZrMVdSVlV3VkVST1YyVnNjRmxUYlZwT1ZrWnNORlJWVW01a01EVlhUMFJDWVZaR1JYcFhWM0J6WVVVeE5VMUVRbEJTTVZZMFZFWlNVazVXY0hSVldGSmFZVzE0YjFRd1RYaGhNRFZZVkZSV1RrMXJWWGxVTUdST1pXc3hjVkpZVm1wU2VsWjE, https://img-v2-prod.whop.com/CRfIcmNxDkddo5baJ2W720I0TY76-Jib0ZzSedBtrI0/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9pbWctdjItcHJvZC53aG9wLmNvbS9PMDhsOTlfNEtsSWRjZVp6MTNlR2VBZ1FaY1ZwdlNVcEhNRkNGV2hpQkZzL3JzOmZpbGw6NjAwOjQwMC9lbDoxL2FIUjBjSE02THk5cGJXY3Rkakl0Y0hKdlpDNTNhRzl3TG1OdmJTOHhlalpUTkVkeVNFNHhjVTF4V0ZSRlkzWTFTVGt6VkZSeGNtcHZPVEZtYVROWFNWOUhkMjl6U1ZCQkwzSnpPbVpwYkd3Nk5qQXdPalF3TUM5bGJEb3hMMkZJVWpCalNFMDJUSGs1Y0dKWFkzUmtha2wwWTBoS2RscEROVE5oUnpsM1RHMU9kbUpUT1dsWldFVTFUVmRhV2xac1RuWlVNbkF5WTBkT1lVNXNXbUZVVnpscVkwUm9RbE42VG1wU01HUllVM3BvWVZneFJsbFlNMVpIVTFock5Fd3pTbnBQYlZwd1lrZDNOazVxUVhkUGFsRjNUVU01YkdKRWIzaE1Na1pKVldwQ2FsTkZNREpVU0dzMVlVZE5lbFJ0ZUd0VFJURXhXa1JLYjJSdFRrUk9WM0JwVFdwQ01scEdhRU5qTWtsNVVtMTBhbVZVYURWVVZWSktUVVY0VlZGVVZrMVdSVlV3VkVST1YyVnNjRmxUYlZwT1ZrWnNORlJWVW01a01EVlhUMWN4WVdGclJqUlVhMUpXVFd4c05VMUVWbEJTUmxZMFZFWlNVazFyTlZoVFdGSlFWa1ZyZUZkclRYZE5WbkJGVjFod1QySldWWGRYYTJSUFlrVTFSVkpZVm1wU2VsWjE, https://img-v2-prod.whop.com/PGGa7FhlhxAlhncUgoP53z4hCrsv0EJg-42vzl_Vt0c/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9pbWctdjItcHJvZC53aG9wLmNvbS9hSlpjZllkbHJHQ0poLU1vQ210MndWeFdLUFJpa09jN0l4UkZ1YjZMUldBL3JzOmZpbGw6NjAwOjQwMC9lbDoxL2FIUjBjSE02THk5cGJXY3Rkakl0Y0hKdlpDNTNhRzl3TG1OdmJTOWxkblZyZDNwQmJsOUJZVUpxVHpSRE1FbHZWR1p2U2t4eGJ6Qk1kbFYxY1Vob2IzQnhla3BrVkVKVkwzSnpPbVpwYkd3Nk5qQXdPalF3TUM5bGJEb3hMMkZJVWpCalNFMDJUSGs1Y0dKWFkzUmtha2wwWTBoS2RscEROVE5oUnpsM1RHMU9kbUpUT1RKVVZteHhVa2RzZEZWWVVrWlNNblIzVDFkNGEwOUlTbVpOVlZsMFZFVldSbE16WnpWU01qRkdZbTFXUkZwNU1WWlZhMnhRVGxWNFRrd3pTbnBQYlZwd1lrZDNOazVxUVhkUGFsRjNUVU01YkdKRWIzaE1Na1pKVldwQ2FsTkZNREpVU0dzMVlVZE5lbFJ0ZUd0VFJURXhXa1JLYjJSdFRrUk9WM0JwVFdwQ01scEdhRU5qTWtsNVVtMTBhbVZVYURWVVZWSktUVVY0VlZGVVZrMVdSVlV3VkVST1YyVnNjRmxUYlZwT1ZrWnNORlJWVW01a01EVlhUMFJLVG1GdGN6RlVWRXBQWVRBMWNFMVhhRnBoYkZwelZFWlNVazFWTlRaVVdGSmFWakJyZVZkclRYaGhWbkJGVVZSV1lWWkZOVzlVYlhCS1RXeHJlVk5ZVm1wU2VsWjE, https://img-v2-prod.whop.com/v3DtG5wY1iqGehp3li_UzeOLOEms4J2S6IHAdntSDXc/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9pbWctdjItcHJvZC53aG9wLmNvbS9OaUp5YUdBdWhxbFR1T3dlRF9wYVEzcFFIdnBreTB6Z0xNQlFtVUZibXdFL3JzOmZpbGw6NjAwOjQwMC9lbDoxL2FIUjBjSE02THk5cGJXY3Rkakl0Y0hKdlpDNTNhRzl3TG1OdmJTOTZRVTQwVUZnemVURXhSbkZrT1d0M04wZGlORjlyYzFKaFZuRmFNMjR3ZVZCWlIwOW9iRWxtWVRWekwzSnpPbVpwYkd3Nk5qQXdPalF3TUM5bGJEb3hMMkZJVWpCalNFMDJUSGs1Y0dKWFkzUmtha2wwWTBoS2RscEROVE5oUnpsM1RHMU9kbUpUT1hSV00wa3lUbGMxYjA1RlduWk9SMlEyVFhwa1FtVkZOVzFTV0ZKS1ZHeENTbEpGZEdsaWJrWlFZVmhhU21GVlkzUlJXR2hMV21wV1drd3pTbnBQYlZwd1lrZDNOazVxUVhkUGFsRjNUVU01YkdKRWIzaE1Na1pKVldwQ2FsTkZNREpVU0dzMVlVZE5lbFJ0ZUd0VFJURXhXa1JLYjJSdFRrUk9WM0JwVFdwQ01scEdhRU5qTWtsNVVtMTBhbVZVYURWVVZWSktUVVY0VlZGVVZrMVdSVlV3VkVST1YyVnNjRmxUYlZwT1ZrWnNORlJWVW01a01EVlhUMWRzVG1WdFl6RlVNVkphVFdzNVJFMVhkR0ZXTUdzeFZFWlNVMkpGTlZWVFdGSmFWa1Z3Y1ZSWGEzZE5WVEUyVVcxc1QxSXhSWGhVYkZKcllsWndXRk5ZVm1wU2VsWjE, https://img-v2-prod.whop.com/kIFRzM--PUtfJeuiz33FtH71d9EA3cBMXYB3_lp3-XY/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9pbWctdjItcHJvZC53aG9wLmNvbS8zWjV4eVZuOGtEQWlOZUZlWUlZemwtQmtPN3BGb3otVUI5dTlxNjRTWVdrL3JzOmZpbGw6NjAwOjQwMC9lbDoxL2FIUjBjSE02THk5cGJXY3Rkakl0Y0hKdlpDNTNhRzl3TG1OdmJTOXhkRUowTnpKclluSkpiVTFLWlVZeE5FdENaeTE2U0hCTmRqbHVXRFJ1WTNabFRXWjJaSE5VYW1WTkwzSnpPbVpwYkd3Nk5qQXdPalF3TUM5bGJEb3hMMkZJVWpCalNFMDJUSGs1Y0dKWFkzUmtha2wwWTBoS2RscEROVE5oUnpsM1RHMU9kbUpUT1ZWUFdHaHpWMWhCZDJWSGVGaFhiRXB4V1d4S1dFNTZTbk5SYWtaV1ZVVk9abUZVVW5oamFrSlNWMFJTVG1SSFdUQk1WMmN3WVRGQ1Jrd3pTbnBQYlZwd1lrZDNOazVxUVhkUGFsRjNUVU01YkdKRWIzaE1Na1pKVldwQ2FsTkZNREpVU0dzMVlVZE5lbFJ0ZUd0VFJURXhXa1JLYjJSdFRrUk9WM0JwVFdwQ01scEdhRU5qTWtsNVVtMTBhbVZVYURWVVZWSktUVVY0VlZGVVZrMVdSVlV3VkVST1YyVnNjRmxUYlZwT1ZrWnNORlJWVW01a01EVlhUMGhzWVZKSFRYcFVWbVJMWVZVMWNFMUVTbHBsYldONVZFWlNVMkZWT1ZoVVdGSlFWa1ZXTkZkclRYZGtNREYwVm0xc1RsWXdOWFJYVmxKWFlXeHNkRkpZVm1wU2VsWjE, https://img-v2-prod.whop.com/mhPUMRh3tkQOAB9D65UNms3lmc8K4vyEKe_kvjuoT60/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9pbWctdjItcHJvZC53aG9wLmNvbS96SzBPZjFnTnE3TDVzdmpoQzJTT3d0NXNxVzZVclJwdnlhbDF5elF3VWFnL3JzOmZpbGw6NjAwOjQwMC9lbDoxL2FIUjBjSE02THk5cGJXY3Rkakl0Y0hKdlpDNTNhRzl3TG1OdmJTOXRaRGhHWWt4MFJsZHhRVzlwVjJ4M2JHcHBaMU5WUkRoM1JGVkZMVFpDVm5wWWFXVmlOamhuUW1SdkwzSnpPbVpwYkd3Nk5qQXdPalF3TUM5bGJEb3hMMkZJVWpCalNFMDJUSGs1Y0dKWFkzUmtha2wwWTBoS2RscEROVE5oUnpsM1RHMU9kbUpUT1hWV1YwcEVWVEkxY0ZreFdsbE9la1pxV1cxa2FVMVVaREJUV0U1S1VrUkthbEZxUWxwUk1GcFFXakZhU2xONlVrZE5SVkozVlhreGVrd3pTbnBQYlZwd1lrZDNOazVxUVhkUGFsRjNUVU01YkdKRWIzaE1Na1pKVldwQ2FsTkZNREpVU0dzMVlVZE5lbFJ0ZUd0VFJURXhXa1JLYjJSdFRrUk9WM0JwVFdwQ01scEdhRU5qTWtsNVVtMTBhbVZVYURWVVZWSktUVVY0VlZGVVZrMVdSVlV3VkVST1YyVnNjRmxUYlZwT1ZrWnNORlJWVW01a01EVlhUMFJXWVdGc1JYaFhhMUpyWWxVMU5VMUVTbHBsYkZZMVZFWlNVazFHY0VWUldGSmFWa1ZhY1ZSclRYZGxSbkJZVlZod1lWSkdTblJVVjNCcVRURnNjVlZZVm1wU2VsWjE, ",,Master Live Trading: Profitable Insights & Community Access,"Join Day Trading University for live trading sessions, market updates, community support, and educational tools to help you enhance your strategies and achieve consistent profits.",4080599f-28c6-49ff-b5f4-376b843cde5f,4080599f-28c6-49ff-b5f4-376b843cde5f,,,,"I'm Josh Pavao, founder of Day Trading University. As a professional day trader managing a 7-figure fund, I've helped over 20,000 traders develop strategies that combine fundamentals and technical analysis. My passion is guiding traders to understand markets deeply and use news and macroeconomic data to make smart trades.",,,https://instagram.com/joshuapavao_official,,,,,,,4080599f-28c6-49ff-b5f4-376b843cde5f,4080599f-28c6-49ff-b5f4-376b843cde5f,,Aug 2023,English,30% Reward
fc9498e6-4b08-4773-b8a0-63599a59f9ed,https://whop.com/discover/membre-vip-ba/,Algo Mentorship VIP,volodia kazarian,https://img-v2-prod.whop.com/g0Fy-Uc7bu8bjtePKjiQtVDVG5vT_B__dYIZfye4PA4/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTA3LTI4L3VzZXJfODAzMzM2X2VhNWVhYzUzLWZiM2UtNDNhYS1hMzJmLTlmOGRjNDcyNDE3OC5wbmc,"https://img-v2-prod.whop.com/qqW1g24oXQ06foL-JDgjkk5MCNu8WjZkGR24EzS8wQ0/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTA3LTI4L3VzZXJfODAzMzM2XzUwMWM1YmZhLWFhOTMtNDA5ZC04ZWQxLWQ2NTQ0MzMwZGE2ZC5wbmc, https://img-v2-prod.whop.com/DNo1UnGoL7y75CcuRGApzuNY0sk5OsVsNRvPLRYuTp4/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTA3LTI4L3VzZXJfODAzMzM2XzdmMzAwZDBkLTM2ZmEtNDU3My04YzQ1LWY5ZDMyZDg3MjIyOS5wbmc, ",,Accédez aux salons privés Discord,Rejoignez les membres du mentorship de @algothereal et transformez votre trading avec des analyses exclusives et une communauté motivée.,fc9498e6-4b08-4773-b8a0-63599a59f9ed,fc9498e6-4b08-4773-b8a0-63599a59f9ed,1,5.0,,"Je suis passionné par le trading depuis plus de 4 ans, partageant mes analyses et prévisions avec une communauté engagée. Mon but est de vous aider à naviguer les marchés avec confiance.",https://x.com/algothereal,https://www.youtube.com/channel/UCOsbTZ7Q77LthDAOLPxVAlw,https://instagram.com/algothereal,,,https://tiktok.com/@algothereal,,,,fc9498e6-4b08-4773-b8a0-63599a59f9ed,fc9498e6-4b08-4773-b8a0-63599a59f9ed,the,Feb 2023,English,30% Reward
